id;fecha;año;mes;dia;coste;recuento personal;project key distintas;issue summary distintas;issue key distintas;activity name distintas;horas;recuento de issues;recuento reporter;issues con parent key;issue type distintos
223;14/10/2019;2019;octubre;14;11786.25;25.00;12.00;48.00;48.00;22.00;184.00;51.00;23.00;16.00;5.00
224;15/10/2019;2019;octubre;15;12780.00;26.00;14.00;53.00;53.00;23.00;197.00;55.00;25.00;15.00;5.00
225;16/10/2019;2019;octubre;16;12005.00;25.00;14.00;51.00;52.00;22.00;191.30;60.00;24.00;16.00;5.00
226;17/10/2019;2019;octubre;17;12103.75;26.00;18.00;53.00;55.00;29.00;190.50;71.00;25.00;13.00;5.00
227;18/10/2019;2019;octubre;18;11206.25;25.00;13.00;48.00;48.00;23.00;178.00;54.00;27.00;12.00;5.00
228;21/10/2019;2019;octubre;21;13007.92;26.00;14.00;57.00;67.00;28.00;200.20;71.00;27.00;22.00;5.00
229;22/10/2019;2019;octubre;22;13750.00;28.00;16.00;75.00;81.00;33.00;212.30;94.00;27.00;28.00;6.00
230;23/10/2019;2019;octubre;23;12986.25;28.00;14.00;59.00;62.00;26.00;207.30;74.00;25.00;11.00;5.00
231;24/10/2019;2019;octubre;24;13838.75;28.00;16.00;67.00;68.00;28.00;215.00;73.00;25.00;12.00;6.00
232;25/10/2019;2019;octubre;25;12650.63;26.00;15.00;59.00;60.00;24.00;191.80;66.00;24.00;13.00;5.00
233;27/10/2019;2019;octubre;27;175.00;1.00;1.00;1.00;1.00;1.00;2.00;1.00;1.00;0.00;1.00
234;28/10/2019;2019;octubre;28;14302.50;28.00;16.00;67.00;68.00;27.00;219.80;81.00;23.00;10.00;5.00
235;29/10/2019;2019;octubre;29;13738.75;27.00;14.00;61.00;62.00;27.00;214.30;74.00;22.00;5.00;5.00
236;30/10/2019;2019;octubre;30;13465.00;27.00;13.00;55.00;57.00;22.00;214.00;62.00;19.00;12.00;6.00
237;31/10/2019;2019;octubre;31;9647.50;21.00;13.00;44.00;46.00;19.00;157.00;54.00;20.00;7.00;6.00
238;01/11/2019;2019;noviembre;1;9130.00;16.00;10.00;35.00;35.00;16.00;130.80;42.00;17.00;2.00;6.00
239;02/11/2019;2019;noviembre;2;9152.50;17.00;4.00;32.00;32.00;7.00;137.30;35.00;12.00;8.00;5.00
240;03/11/2019;2019;noviembre;3;9265.63;18.00;8.00;43.00;43.00;15.00;133.80;45.00;18.00;3.00;6.00
241;04/11/2019;2019;noviembre;4;13731.25;24.00;10.00;61.00;61.00;16.00;208.50;69.00;22.00;3.00;5.00
242;06/11/2019;2019;noviembre;6;11875.00;24.00;11.00;46.00;46.00;19.00;181.50;53.00;24.00;5.00;5.00
243;07/11/2019;2019;noviembre;7;8237.50;16.00;7.00;31.00;31.00;9.00;127.00;38.00;13.00;6.00;4.00
244;08/11/2019;2019;noviembre;8;150.00;1.00;1.00;1.00;1.00;1.00;2.00;1.00;1.00;0.00;1.00
245;09/11/2019;2019;noviembre;9;11400.00;22.00;17.00;65.00;65.00;27.00;174.30;66.00;21.00;22.00;6.00
246;10/11/2019;2019;noviembre;10;12048.75;25.00;14.00;62.00;62.00;25.00;186.50;66.00;21.00;20.00;5.00
247;11/11/2019;2019;noviembre;11;11875.00;24.00;13.00;50.00;52.00;30.00;180.50;52.00;25.00;15.00;6.00
248;12/11/2019;2019;noviembre;12;13755.00;29.00;14.00;55.00;55.00;21.00;223.50;59.00;22.00;14.00;6.00
249;13/11/2019;2019;noviembre;13;11645.00;24.00;14.00;54.00;55.00;32.00;190.00;61.00;24.00;11.00;6.00
250;14/11/2019;2019;noviembre;14;11911.25;26.00;13.00;59.00;59.00;27.00;190.80;65.00;29.00;10.00;6.00
251;15/11/2019;2019;noviembre;15;11711.25;24.00;13.00;56.00;56.00;23.00;183.00;61.00;26.00;9.00;6.00
252;17/11/2019;2019;noviembre;17;37.50;1.00;1.00;1.00;1.00;1.00;0.50;1.00;1.00;0.00;1.00
253;18/11/2019;2019;noviembre;18;11420.00;24.00;12.00;52.00;53.00;25.00;178.00;63.00;24.00;9.00;6.00
254;19/11/2019;2019;noviembre;19;11561.25;24.00;13.00;52.00;52.00;25.00;183.00;58.00;26.00;9.00;6.00
255;20/11/2019;2019;noviembre;20;11178.75;24.00;14.00;43.00;43.00;24.00;180.00;47.00;23.00;12.00;6.00
256;21/11/2019;2019;noviembre;21;11570.00;24.00;13.00;43.00;43.00;24.00;182.50;48.00;27.00;5.00;5.00
257;22/11/2019;2019;noviembre;22;11777.50;23.00;13.00;52.00;52.00;25.00;179.50;57.00;28.00;13.00;5.00
258;23/11/2019;2019;noviembre;23;175.00;1.00;1.00;1.00;1.00;1.00;2.00;1.00;1.00;0.00;1.00
259;24/11/2019;2019;noviembre;24;262.50;1.00;1.00;1.00;1.00;1.00;3.00;1.00;1.00;0.00;1.00
260;25/11/2019;2019;noviembre;25;13568.75;27.00;13.00;58.00;58.00;24.00;207.00;68.00;25.00;14.00;5.00
261;26/11/2019;2019;noviembre;26;13118.75;28.00;17.00;58.00;58.00;32.00;206.50;68.00;28.00;12.00;6.00
262;27/11/2019;2019;noviembre;27;13235.63;27.00;12.00;49.00;49.00;24.00;210.30;58.00;27.00;8.00;6.00
263;28/11/2019;2019;noviembre;28;12498.13;27.00;13.00;53.00;54.00;25.00;199.30;62.00;27.00;13.00;5.00
264;29/11/2019;2019;noviembre;29;13455.00;27.00;15.00;50.00;50.00;25.00;207.00;56.00;27.00;10.00;6.00
265;02/12/2019;2019;diciembre;2;8984.38;17.00;6.00;46.00;46.00;11.00;134.50;48.00;16.00;6.00;5.00
266;03/12/2019;2019;diciembre;3;9890.63;18.00;8.00;40.00;40.00;11.00;144.50;45.00;16.00;4.00;6.00
267;04/12/2019;2019;diciembre;4;12950.63;22.00;7.00;51.00;52.00;13.00;198.50;63.00;20.00;2.00;5.00
268;06/12/2019;2019;diciembre;6;12825.00;24.00;13.00;50.00;50.00;18.00;193.00;56.00;20.00;11.00;5.00
269;07/12/2019;2019;diciembre;7;9068.75;17.00;9.00;36.00;36.00;13.00;141.80;40.00;16.00;4.00;5.00
270;08/12/2019;2019;diciembre;8;7937.50;14.00;10.00;36.00;36.00;18.00;115.50;38.00;13.00;4.00;4.00
271;09/12/2019;2019;diciembre;9;11956.25;22.00;16.00;64.00;64.00;24.00;179.50;80.00;19.00;15.00;5.00
272;11/12/2019;2019;diciembre;11;11775.00;24.00;15.00;56.00;59.00;33.00;186.00;71.00;27.00;11.00;6.00
273;12/12/2019;2019;diciembre;12;13910.00;29.00;14.00;49.00;50.00;23.00;220.50;59.00;23.00;8.00;6.00
274;13/12/2019;2019;diciembre;13;13661.25;29.00;12.00;54.00;55.00;18.00;216.00;63.00;26.00;9.00;5.00
275;14/12/2019;2019;diciembre;14;350.00;2.00;2.00;2.00;2.00;2.00;4.50;2.00;2.00;0.00;2.00
276;16/12/2019;2019;diciembre;16;14282.50;30.00;12.00;61.00;61.00;21.00;225.00;65.00;26.00;15.00;6.00
277;17/12/2019;2019;diciembre;17;14197.50;29.00;13.00;53.00;53.00;26.00;228.30;58.00;26.00;17.00;5.00
278;18/12/2019;2019;diciembre;18;12897.50;29.00;13.00;48.00;48.00;23.00;215.00;56.00;22.00;22.00;5.00
279;19/12/2019;2019;diciembre;19;12622.50;29.00;13.00;50.00;50.00;24.00;212.00;61.00;25.00;23.00;5.00
280;20/12/2019;2019;diciembre;20;4315.00;16.00;7.00;16.00;17.00;8.00;70.00;17.00;11.00;7.00;3.00
281;23/12/2019;2019;diciembre;23;8722.50;19.00;12.00;33.00;33.00;17.00;142.60;34.00;17.00;12.00;5.00
282;24/12/2019;2019;diciembre;24;6706.25;14.00;10.00;19.00;19.00;11.00;107.50;19.00;14.00;7.00;3.00
283;26/12/2019;2019;diciembre;26;5733.75;12.00;10.00;21.00;21.00;12.00;92.50;23.00;11.00;9.00;3.00
284;27/12/2019;2019;diciembre;27;5490.00;12.00;10.00;18.00;18.00;11.00;88.50;18.00;11.00;6.00;5.00
285;30/12/2019;2019;diciembre;30;4537.50;10.00;7.00;17.00;17.00;8.00;76.00;18.00;7.00;10.00;5.00
286;31/12/2019;2019;diciembre;31;4728.75;11.00;4.00;21.00;21.00;7.00;79.40;23.00;9.00;12.00;5.00
287;02/01/2020;2020;enero;2;350.00;1.00;1.00;1.00;1.00;1.00;4.00;1.00;1.00;0.00;1.00
288;04/01/2020;2020;enero;4;14888.75;30.00;16.00;77.00;77.00;30.00;242.50;104.00;25.00;30.00;5.00
289;05/01/2020;2020;enero;5;1806.25;3.00;2.00;8.00;8.00;3.00;23.00;8.00;4.00;2.00;4.00
290;13/01/2020;2020;enero;13;14631.25;30.00;17.00;69.00;69.00;31.00;232.30;82.00;27.00;20.00;6.00
291;14/01/2020;2020;enero;14;13990.00;29.00;18.00;57.00;57.00;29.00;221.50;64.00;23.00;15.00;6.00
292;15/01/2020;2020;enero;15;13482.50;29.00;15.00;48.00;50.00;20.00;222.30;55.00;23.00;14.00;4.00
293;16/01/2020;2020;enero;16;13588.75;29.00;15.00;63.00;64.00;24.00;222.80;71.00;28.00;20.00;5.00
294;17/01/2020;2020;enero;17;14517.50;30.00;17.00;49.00;49.00;24.00;230.50;52.00;25.00;17.00;5.00
295;18/01/2020;2020;enero;18;300.00;1.00;1.00;2.00;2.00;1.00;4.00;2.00;1.00;0.00;2.00
296;20/01/2020;2020;enero;20;15138.75;32.00;16.00;59.00;59.00;26.00;241.80;64.00;30.00;15.00;5.00
297;21/01/2020;2020;enero;21;15073.13;32.00;15.00;67.00;68.00;25.00;238.80;74.00;26.00;14.00;6.00
298;22/01/2020;2020;enero;22;14193.13;31.00;18.00;62.00;62.00;27.00;224.50;74.00;26.00;17.00;6.00
299;23/01/2020;2020;enero;23;13905.00;30.00;17.00;53.00;53.00;26.00;224.00;61.00;25.00;13.00;5.00
300;24/01/2020;2020;enero;24;13941.88;30.00;19.00;57.00;57.00;31.00;219.50;61.00;29.00;13.00;6.00
301;27/01/2020;2020;enero;27;14278.75;32.00;16.00;68.00;68.00;28.00;230.50;77.00;31.00;16.00;5.00
302;28/01/2020;2020;enero;28;13627.50;29.00;14.00;64.00;64.00;24.00;217.80;70.00;29.00;17.00;5.00
303;29/01/2020;2020;enero;29;12948.13;29.00;15.00;60.00;60.00;26.00;213.30;66.00;27.00;18.00;5.00
304;30/01/2020;2020;enero;30;13083.75;30.00;14.00;50.00;50.00;23.00;213.30;53.00;24.00;17.00;5.00
305;31/01/2020;2020;enero;31;13202.50;29.00;13.00;61.00;61.00;24.00;213.80;61.00;26.00;21.00;5.00
306;01/02/2020;2020;febrero;1;6381.25;13.00;11.00;40.00;40.00;18.00;101.00;41.00;12.00;23.00;4.00
307;02/02/2020;2020;febrero;2;437.50;1.00;1.00;1.00;1.00;1.00;5.00;1.00;1.00;0.00;1.00
308;03/02/2020;2020;febrero;3;15175.00;33.00;17.00;66.00;66.00;35.00;249.80;74.00;27.00;17.00;5.00
309;04/02/2020;2020;febrero;4;15023.13;32.00;16.00;69.00;69.00;25.00;242.80;90.00;24.00;16.00;5.00
310;05/02/2020;2020;febrero;5;662.50;2.00;2.00;3.00;3.00;3.00;9.00;3.00;2.00;0.00;2.00
311;13/02/2020;2020;febrero;13;13681.88;31.00;13.00;57.00;57.00;26.00;226.00;65.00;25.00;15.00;5.00
312;14/02/2020;2020;febrero;14;13415.63;29.00;14.00;76.00;76.00;28.00;216.30;87.00;27.00;20.00;5.00
313;16/02/2020;2020;febrero;16;525.00;1.00;1.00;1.00;1.00;1.00;6.00;2.00;1.00;0.00;1.00
314;17/02/2020;2020;febrero;17;14206.25;32.00;15.00;79.00;79.00;30.00;231.70;92.00;29.00;20.00;5.00
315;18/02/2020;2020;febrero;18;14088.75;32.00;15.00;75.00;76.00;27.00;229.00;86.00;24.00;27.00;5.00
316;19/02/2020;2020;febrero;19;14440.00;31.00;13.00;59.00;60.00;24.00;237.00;73.00;25.00;19.00;5.00
317;20/02/2020;2020;febrero;20;14017.50;32.00;16.00;62.00;62.00;26.00;226.70;69.00;25.00;20.00;5.00
318;21/02/2020;2020;febrero;21;14155.00;30.00;18.00;63.00;63.00;32.00;227.50;69.00;27.00;21.00;6.00
319;23/02/2020;2020;febrero;23;350.00;1.00;1.00;1.00;1.00;1.00;4.00;1.00;1.00;0.00;1.00
320;24/02/2020;2020;febrero;24;13645.00;30.00;15.00;63.00;63.00;30.00;224.50;69.00;26.00;19.00;5.00
321;25/02/2020;2020;febrero;25;14624.79;31.00;14.00;69.00;69.00;37.00;233.80;77.00;26.00;22.00;6.00
322;26/02/2020;2020;febrero;26;13906.25;31.00;14.00;62.00;63.00;37.00;228.50;73.00;25.00;26.00;5.00
323;27/02/2020;2020;febrero;27;14705.63;32.00;15.00;61.00;62.00;34.00;238.80;94.00;27.00;18.00;5.00
324;28/02/2020;2020;febrero;28;14079.38;30.00;15.00;61.00;62.00;31.00;222.50;70.00;23.00;19.00;6.00
325;01/03/2020;2020;marzo;1;6662.50;14.00;16.00;38.00;38.00;21.00;105.00;40.00;16.00;14.00;6.00
326;02/03/2020;2020;marzo;2;13438.75;30.00;14.00;65.00;65.00;26.00;217.80;77.00;29.00;24.00;5.00
327;03/03/2020;2020;marzo;3;15132.50;32.00;15.00;76.00;79.00;33.00;243.30;101.00;33.00;22.00;6.00
328;04/03/2020;2020;marzo;4;14702.50;30.00;16.00;66.00;66.00;23.00;238.80;87.00;26.00;23.00;5.00
329;13/03/2020;2020;marzo;13;14606.25;32.00;14.00;64.00;64.00;27.00;234.50;82.00;25.00;25.00;5.00
330;14/03/2020;2020;marzo;14;250.00;1.00;1.00;1.00;1.00;1.00;4.00;1.00;1.00;1.00;1.00
331;15/03/2020;2020;marzo;15;250.00;1.00;1.00;1.00;1.00;1.00;4.00;1.00;1.00;1.00;1.00
332;16/03/2020;2020;marzo;16;15995.00;34.00;15.00;69.00;69.00;30.00;255.80;93.00;23.00;24.00;5.00
333;17/03/2020;2020;marzo;17;14448.75;31.00;13.00;69.00;69.00;26.00;232.50;88.00;23.00;23.00;5.00
334;18/03/2020;2020;marzo;18;13761.04;31.00;13.00;69.00;70.00;25.00;229.20;93.00;29.00;22.00;5.00
335;19/03/2020;2020;marzo;19;9771.25;21.00;11.00;42.00;42.00;14.00;152.50;60.00;19.00;13.00;5.00
336;20/03/2020;2020;marzo;20;15086.25;33.00;15.00;74.00;74.00;27.00;242.80;96.00;27.00;22.00;5.00
337;23/03/2020;2020;marzo;23;13841.25;32.00;13.00;71.00;71.00;21.00;228.00;95.00;28.00;24.00;5.00
338;24/03/2020;2020;marzo;24;14412.50;32.00;12.00;61.00;61.00;19.00;235.80;83.00;24.00;20.00;5.00
339;25/03/2020;2020;marzo;25;14457.50;32.00;12.00;62.00;62.00;17.00;237.50;87.00;24.00;21.00;5.00
340;26/03/2020;2020;marzo;26;14917.92;33.00;15.00;64.00;64.00;20.00;238.80;91.00;23.00;29.00;5.00
341;27/03/2020;2020;marzo;27;16126.25;33.00;15.00;76.00;76.00;23.00;255.50;97.00;26.00;31.00;5.00
342;28/03/2020;2020;marzo;28;150.00;1.00;1.00;1.00;1.00;1.00;2.00;1.00;1.00;0.00;1.00
343;29/03/2020;2020;marzo;29;150.00;1.00;1.00;1.00;1.00;1.00;2.00;1.00;1.00;0.00;1.00
344;30/03/2020;2020;marzo;30;14582.50;31.00;14.00;71.00;73.00;22.00;234.00;96.00;24.00;21.00;5.00
345;31/03/2020;2020;marzo;31;15626.25;33.00;14.00;79.00;80.00;24.00;252.00;106.00;27.00;21.00;5.00
346;02/04/2020;2020;abril;2;14720.00;32.00;14.00;76.00;76.00;31.00;240.30;82.00;27.00;22.00;6.00
347;03/04/2020;2020;abril;3;14613.75;32.00;13.00;68.00;69.00;27.00;235.50;80.00;31.00;20.00;6.00
348;04/04/2020;2020;abril;4;1362.50;3.00;3.00;6.00;6.00;3.00;17.00;6.00;3.00;0.00;3.00
349;05/04/2020;2020;abril;5;14403.33;33.00;15.00;90.00;90.00;24.00;240.60;112.00;30.00;26.00;6.00
350;13/04/2020;2020;abril;13;6863.75;15.00;12.00;39.00;39.00;15.00;113.00;51.00;18.00;11.00;5.00
351;14/04/2020;2020;abril;14;15938.75;33.00;16.00;72.00;72.00;27.00;258.80;96.00;27.00;21.00;5.00
352;15/04/2020;2020;abril;15;27747.50;34.00;18.00;88.00;104.00;52.00;455.00;195.00;32.00;56.00;5.00
353;16/04/2020;2020;abril;16;30520.00;35.00;22.00;95.00;114.00;54.00;486.50;201.00;31.00;49.00;5.00
354;17/04/2020;2020;abril;17;26751.25;34.00;21.00;76.00;95.00;52.00;437.00;176.00;30.00;36.00;5.00
355;18/04/2020;2020;abril;18;1225.00;2.00;5.00;3.00;5.00;6.00;14.00;6.00;3.00;0.00;2.00
356;19/04/2020;2020;abril;19;175.00;1.00;1.00;1.00;1.00;1.00;2.00;1.00;1.00;0.00;1.00
357;20/04/2020;2020;abril;20;28166.25;34.00;18.00;85.00;105.00;51.00;457.00;194.00;32.00;50.00;5.00
358;21/04/2020;2020;abril;21;30275.00;35.00;24.00;100.00;127.00;58.00;479.00;215.00;30.00;56.00;5.00
359;22/04/2020;2020;abril;22;27417.50;34.00;20.00;107.00;136.00;51.00;447.50;224.00;29.00;51.00;5.00
360;23/04/2020;2020;abril;23;28491.25;34.00;21.00;79.00;105.00;49.00;458.50;176.00;27.00;34.00;6.00
361;24/04/2020;2020;abril;24;28165.00;35.00;21.00;85.00;105.00;55.00;458.00;185.00;26.00;33.00;6.00
362;25/04/2020;2020;abril;25;450.00;1.00;3.00;2.00;3.00;3.00;6.00;4.00;1.00;2.00;2.00
363;27/04/2020;2020;abril;27;28227.50;35.00;21.00;86.00;105.00;48.00;460.50;175.00;25.00;41.00;6.00
364;28/04/2020;2020;abril;28;30863.75;35.00;19.00;78.00;98.00;46.00;487.50;172.00;27.00;38.00;6.00
365;29/04/2020;2020;abril;29;27211.25;35.00;17.00;70.00;97.00;39.00;450.00;167.00;27.00;41.00;6.00
366;30/04/2020;2020;abril;30;25966.67;34.00;19.00;82.00;113.00;45.00;432.40;179.00;28.00;62.00;6.00
367;01/05/2020;2020;mayo;1;3052.50;5.00;4.00;10.00;10.00;8.00;34.00;10.00;5.00;2.00;5.00
368;02/05/2020;2020;mayo;2;15176.25;35.00;15.00;82.00;84.00;32.00;247.80;118.00;28.00;23.00;6.00
369;03/05/2020;2020;mayo;3;14797.50;31.00;16.00;60.00;61.00;28.00;235.50;74.00;24.00;12.00;5.00
370;04/05/2020;2020;mayo;4;13200.00;29.00;16.00;77.00;77.00;33.00;213.90;96.00;30.00;21.00;6.00
371;05/05/2020;2020;mayo;5;27485.00;33.00;15.00;68.00;73.00;33.00;455.50;147.00;24.00;32.00;6.00
372;06/05/2020;2020;mayo;6;12829.17;28.00;15.00;71.00;71.00;30.00;208.00;95.00;29.00;18.00;6.00
373;07/05/2020;2020;mayo;7;13200.83;28.00;14.00;74.00;74.00;29.00;213.00;97.00;30.00;20.00;5.00
374;08/05/2020;2020;mayo;8;13525.00;28.00;13.00;88.00;88.00;33.00;215.80;110.00;24.00;39.00;5.00
375;09/05/2020;2020;mayo;9;17.50;1.00;1.00;1.00;1.00;1.00;0.50;1.00;1.00;1.00;1.00
376;10/05/2020;2020;mayo;10;35.00;1.00;2.00;1.00;2.00;2.00;1.00;2.00;1.00;2.00;1.00
377;11/05/2020;2020;mayo;11;29850.00;35.00;21.00;81.00;112.00;47.00;476.50;196.00;26.00;48.00;5.00
378;12/05/2020;2020;mayo;12;29151.25;35.00;18.00;80.00;99.00;42.00;468.50;194.00;24.00;70.00;6.00
379;13/05/2020;2020;mayo;13;28373.75;35.00;14.00;92.00;113.00;42.00;463.00;211.00;27.00;69.00;6.00
380;14/05/2020;2020;mayo;14;29440.00;34.00;18.00;89.00;119.00;42.00;477.50;225.00;28.00;76.00;5.00
381;15/05/2020;2020;mayo;15;18845.00;22.00;15.00;62.00;77.00;32.00;294.00;130.00;22.00;34.00;5.00
382;18/05/2020;2020;mayo;18;27918.75;32.00;21.00;82.00;111.00;47.00;447.00;194.00;26.00;49.00;6.00
383;19/05/2020;2020;mayo;19;29715.00;35.00;18.00;81.00;105.00;42.00;475.00;195.00;28.00;48.00;6.00
384;20/05/2020;2020;mayo;20;28070.00;34.00;17.00;68.00;93.00;41.00;458.00;172.00;26.00;36.00;6.00
385;21/05/2020;2020;mayo;21;24903.75;32.00;15.00;60.00;79.00;36.00;423.00;157.00;24.00;33.00;5.00
386;22/05/2020;2020;mayo;22;23345.00;31.00;16.00;56.00;75.00;38.00;383.00;133.00;24.00;34.00;5.00
387;23/05/2020;2020;mayo;23;1412.50;2.00;2.00;2.00;4.00;3.00;17.00;4.00;2.00;0.00;2.00
388;25/05/2020;2020;mayo;25;29003.75;35.00;23.00;77.00;99.00;56.00;466.00;182.00;29.00;35.00;6.00
389;26/05/2020;2020;mayo;26;30406.25;35.00;22.00;73.00;91.00;46.00;483.00;177.00;28.00;29.00;5.00
390;27/05/2020;2020;mayo;27;27601.25;34.00;19.00;68.00;83.00;40.00;455.00;171.00;30.00;32.00;5.00
391;28/05/2020;2020;mayo;28;29512.50;35.00;25.00;83.00;110.00;51.00;476.00;208.00;28.00;41.00;6.00
392;29/05/2020;2020;mayo;29;25762.50;31.00;25.00;66.00;87.00;47.00;414.00;153.00;27.00;29.00;6.00
393;30/05/2020;2020;mayo;30;1325.00;2.00;2.00;2.00;4.00;3.00;18.00;4.00;2.00;0.00;2.00
394;01/06/2020;2020;junio;1;15215.63;21.00;17.00;38.00;47.00;25.00;234.00;82.00;24.00;11.00;5.00
395;02/06/2020;2020;junio;2;44170.00;36.00;29.00;160.00;173.00;80.00;716.50;295.00;36.00;55.00;6.00
396;03/06/2020;2020;junio;3;41940.00;35.00;26.00;138.00;150.00;75.00;684.80;244.00;36.00;59.00;5.00
397;04/06/2020;2020;junio;4;43814.58;35.00;29.00;156.00;165.00;64.00;693.10;282.00;36.00;54.00;6.00
398;05/06/2020;2020;junio;5;45952.92;35.00;24.00;138.00;147.00;50.00;736.00;275.00;34.00;71.00;6.00
399;06/06/2020;2020;junio;6;1225.00;1.00;4.00;3.00;4.00;5.00;14.00;6.00;2.00;0.00;2.00
400;07/06/2020;2020;junio;7;700.00;1.00;1.00;2.00;2.00;4.00;8.00;4.00;1.00;0.00;2.00
401;08/06/2020;2020;junio;8;27801.25;33.00;24.00;84.00;103.00;46.00;442.80;185.00;27.00;35.00;5.00
402;09/06/2020;2020;junio;9;29350.00;34.00;21.00;87.00;107.00;44.00;465.00;196.00;26.00;31.00;6.00
403;10/06/2020;2020;junio;10;24037.50;31.00;21.00;72.00;87.00;46.00;394.00;168.00;28.00;39.00;5.00
404;11/06/2020;2020;junio;11;18410.00;22.00;20.00;55.00;70.00;33.00;273.50;123.00;18.00;24.00;5.00
405;12/06/2020;2020;junio;12;25571.25;32.00;21.00;71.00;82.00;42.00;416.50;165.00;25.00;40.00;6.00
406;14/06/2020;2020;junio;14;350.00;1.00;1.00;1.00;1.00;1.00;4.00;2.00;1.00;2.00;1.00
407;15/06/2020;2020;junio;15;27651.04;34.00;23.00;76.00;99.00;43.00;436.90;179.00;24.00;27.00;5.00
408;16/06/2020;2020;junio;16;27500.00;33.00;23.00;76.00;96.00;44.00;443.80;175.00;28.00;32.00;5.00
409;17/06/2020;2020;junio;17;26000.00;32.00;19.00;79.00;100.00;50.00;427.00;186.00;24.00;44.00;6.00
410;18/06/2020;2020;junio;18;27587.50;34.00;21.00;70.00;87.00;52.00;443.50;163.00;28.00;21.00;5.00
411;19/06/2020;2020;junio;19;27050.00;34.00;22.00;71.00;88.00;44.00;429.50;164.00;29.00;24.00;4.00
412;22/06/2020;2020;junio;22;27210.00;33.00;22.00;81.00;105.00;46.00;449.00;183.00;29.00;33.00;5.00
413;23/06/2020;2020;junio;23;26650.00;33.00;20.00;70.00;89.00;47.00;442.00;166.00;24.00;30.00;5.00
414;24/06/2020;2020;junio;24;25693.75;33.00;19.00;62.00;86.00;42.00;428.30;153.00;30.00;28.00;5.00
415;25/06/2020;2020;junio;25;29040.00;33.00;18.00;76.00;103.00;41.00;463.50;179.00;26.00;32.00;5.00
416;26/06/2020;2020;junio;26;26490.00;34.00;17.00;66.00;89.00;41.00;439.50;151.00;25.00;35.00;5.00
417;27/06/2020;2020;junio;27;570.00;2.00;3.00;3.00;4.00;4.00;8.00;6.00;1.00;0.00;1.00
418;28/06/2020;2020;junio;28;350.00;1.00;1.00;1.00;1.00;2.00;4.00;2.00;1.00;0.00;1.00
419;29/06/2020;2020;junio;29;26616.25;34.00;20.00;70.00;96.00;40.00;439.00;166.00;25.00;47.00;5.00
420;30/06/2020;2020;junio;30;27227.50;33.00;21.00;75.00;103.00;43.00;441.50;183.00;25.00;48.00;5.00
421;01/07/2020;2020;julio;1;39112.50;35.00;27.00;143.00;167.00;68.00;629.00;247.00;38.00;58.00;6.00
422;02/07/2020;2020;julio;2;40856.25;36.00;29.00;142.00;166.00;70.00;668.50;252.00;38.00;54.00;5.00
423;03/07/2020;2020;julio;3;24940.00;32.00;20.00;90.00;122.00;44.00;400.80;190.00;23.00;31.00;5.00
424;04/07/2020;2020;julio;4;15345.00;32.00;16.00;74.00;74.00;22.00;241.50;91.00;26.00;19.00;5.00
425;05/07/2020;2020;julio;5;14948.33;33.00;14.00;81.00;81.00;20.00;248.00;110.00;31.00;26.00;5.00
426;06/07/2020;2020;julio;6;24776.88;32.00;23.00;88.00;124.00;38.00;405.30;204.00;23.00;19.00;5.00
427;07/07/2020;2020;julio;7;25372.50;30.00;23.00;73.00;100.00;39.00;411.30;159.00;20.00;21.00;5.00
428;08/07/2020;2020;julio;8;25272.50;30.00;21.00;67.00;92.00;42.00;411.80;156.00;20.00;30.00;5.00
429;09/07/2020;2020;julio;9;23286.25;30.00;19.00;60.00;83.00;33.00;376.00;122.00;22.00;32.00;5.00
430;10/07/2020;2020;julio;10;22792.50;30.00;23.00;81.00;113.00;41.00;365.00;167.00;22.00;34.00;5.00
431;11/07/2020;2020;julio;11;350.00;1.00;2.00;1.00;2.00;2.00;4.00;2.00;1.00;2.00;1.00
432;13/07/2020;2020;julio;13;24653.75;28.00;22.00;77.00;104.00;46.00;388.50;180.00;25.00;29.00;5.00
433;14/07/2020;2020;julio;14;25032.50;29.00;26.00;76.00;93.00;48.00;393.00;176.00;25.00;24.00;5.00
434;15/07/2020;2020;julio;15;24017.50;28.00;20.00;79.00;109.00;41.00;383.00;173.00;21.00;25.00;5.00
435;16/07/2020;2020;julio;16;23737.50;29.00;23.00;68.00;90.00;47.00;376.00;158.00;26.00;27.00;5.00
436;17/07/2020;2020;julio;17;22562.50;27.00;25.00;61.00;80.00;44.00;361.00;153.00;23.00;23.00;5.00
437;20/07/2020;2020;julio;20;25727.50;29.00;22.00;64.00;80.00;42.00;406.00;135.00;25.00;27.00;5.00
438;21/07/2020;2020;julio;21;25126.25;29.00;26.00;70.00;97.00;40.00;402.50;156.00;24.00;26.00;5.00
439;22/07/2020;2020;julio;22;26616.25;29.00;21.00;66.00;87.00;43.00;424.50;149.00;26.00;33.00;5.00
440;23/07/2020;2020;julio;23;25322.50;30.00;23.00;69.00;90.00;48.00;407.00;148.00;30.00;26.00;5.00
441;24/07/2020;2020;julio;24;26352.50;31.00;24.00;72.00;98.00;47.00;422.00;154.00;27.00;35.00;5.00
442;25/07/2020;2020;julio;25;175.00;1.00;1.00;1.00;1.00;1.00;2.00;2.00;1.00;0.00;1.00
443;27/07/2020;2020;julio;27;24850.00;27.00;21.00;76.00;112.00;43.00;386.50;161.00;25.00;46.00;6.00
444;28/07/2020;2020;julio;28;26325.83;27.00;21.00;69.00;96.00;44.00;396.70;163.00;21.00;36.00;5.00
